ID_NLS;TIPO;RIC;PR;COMUNE;INDIR_ORIG;ZIP;ISTAT;DENOM_IMPRES;INSEGNA;INIZIO_ATT;ANNO_RICONOSCIMENTO;CAT_MERC;MUNICIPIO;ID_NIL;NIL;geo_x;geo_y;Location
7278;Locale storico;Storica attività;MI;MILANO;Via Tommaso Marino, 7;20121;15146;Auripa S.a.s. di Bonomo Paolo & C.;RISTORANTE PAPÀ FRANCESCO;1946;2012;Ristorazione;1;1;DUOMO;9.1902739;45.4663829;(45.4663829, 9.1902739)
7433;Negozio storico;Negozio storico;MI;MILANO;VIA TORINO, 57;20123;15146;FOTO VENETA OTTICA DI BISELLO GIORGIO;FOTO VENETA OTTICA DI BISELLO;1931;2015;Ottica e fotografia;1;1;DUOMO;9.1833664;45.4606195;(45.4606195, 9.1833664)
6327;Negozio storico;Storica attività;MI;MILANO;PIAZZALE SUSA, 13;20133;15146;Cinefoto Susa S.a.s.;CINEFOTO SUSA;1935;2010;Ottica e fotografia;3;22;CITTA' STUDI;9.2246748;45.4687083;(45.4687083, 9.2246748)
8458;Negozio storico;Storica attività;MI;MILANO;VIA GIOSUE' CARDUCCI, 36;20123;15146;R G M SRL;PASTICCERIA GELATERIA CONFETTERIA CAFFETTERIA;1978;2020;Gelaterie, pasticcerie e torrefazioni;1;7;MAGENTA - S. VITTORE;9.1736374;45.4626034;(45.4626034, 9.1736374)
7346;Negozio storico;Storica attività;MI;MILANO;viale Affori, 19;20161;15146;ARREDAMENTI ALLA VILLA LITTA DI GATTI GIUSEPPE;"G.A. GATTI - ARREDAMENTI ""ALLA VILLA LITTA""";1964;2014;Casa e arredamento;9;80;AFFORI;9.1690759;45.5168322;(45.5168322, 9.1690759)
6260;Locale storico;Locale storico;MI;MILANO;Via San Pietro All'Orto, 3;20122;15146;San Francisco srl;RISTORANTE A' SANTA LUCIA;1929;2010;Ristorazione;1;1;DUOMO;9.1956145;45.4658047;(45.4658047, 9.1956145)
7227;Negozio storico;Negozio storico;MI;MILANO;CORSO VENEZIA, 37;20121;15146;LOFFREDO GRAFICHE COMMERCIALE - S.R.L.;CARTOLERIA VENEZIA;1936;2015;Cartoleria e libreria;1;4;GUASTALLA;9.2005114;45.470274;(45.470274, 9.2005114)
3567224;Locale storico;Storica attività;MI;MILANO;PIAZZA ERNESTO DE ANGELI 0012;20146;15146;SANDY-BAR S.N.C. DI GIAMBATTISTA ANNACONDIA E C.;SANDY BAR;1981;2022;Bar e tabaccheria;7;58;DE ANGELI - MONTE ROSA;9.1491418;45.4667534;(45.4667534, 9.1491418)
6340;Negozio storico;Storica attività;MI;MILANO;Via Bergamini, 5;20122;15146;ditta individuale;BERETTA - CASALINGHI;1800;2010;Casa e arredamento;1;1;DUOMO;9.1940604;45.461994;(45.461994, 9.1940604)
7428;Negozio storico;Storica attività;MI;MILANO;VIA GIUSEPPE RIPAMONTI, 7/A;20136;15146;BRAMBILLA UNIVERSAL SHOES SRL;BRAMBILLA CALZATURE;1936;2015;Abbigliamento e accessori;5;27;PTA ROMANA;9.1970814;45.4502916;(45.4502916, 9.1970814)
6751;Negozio storico;Negozio storico;MI;MILANO;Galleria Vittorio Emanuele II, 68;20121;15146;Mejana Giovanni di Scapecchi Giorgio & C. S.N.C.;MEJANA;1911;2010;Casa e arredamento;1;1;DUOMO;9.18981;45.46574;(45.46574, 9.18981)
8171;Negozio storico;Storica attività;MI;MILANO;VIA LUIGI CANONICA, 87;20154;15146;LUCCINI PAOLO;LUCCINI OROLOGERIA GIOIELLERIA;1970;2019;Preziosi;8;69;SARPI;9.1692675;45.4811887;(45.4811887, 9.1692675)
7543;Negozio storico;Storica attività;MI;MILANO;VIA VINCENZO MONTI, 34;20123;15146;PICCOLO IVANO;PICCOLO OROLOGERIA OREFICERIA DAL...1918;1918;2015;Preziosi;1;7;MAGENTA - S. VITTORE;9.171229;45.4695294;(45.4695294, 9.171229)
6321;Negozio storico;Storica attività;MI;MILANO;Via Paolo Sarpi, 19;20154;15146;Cappelleria Melegari sas;CAPPELLERIA MELEGARI;1914;2010;Abbigliamento e accessori;1;69;SARPI;9.1769586;45.4813802;(45.4813802, 9.1769586)
6222;Negozio storico;Storica attività;MI;MILANO;Via Manzoni, 12;20121;15146;Bijoux De Paris S.r.l.;BIJOUX DE PARIS;1953;2010;Sport e tempo libero;1;1;DUOMO;9.191324;45.4685868;(45.4685868, 9.191324)
8548;Locale storico;Locale storico;MI;MILANO;CORSO GIUSEPPE GARIBALDI, 125;20121;15146;PANINO GIUSTO S.P.A.;PANINO GIUSTO;1979;2020;Ristorazione;1;2;BRERA;9.1862031;45.4798121;(45.4798121, 9.1862031)
7218;Negozio storico;Storica attività;MI;MILANO;Via Canonica, 72;20154;15146;Cartografica Lombarda di Scotti Alfredo e C. S.n.c.;CARTOLERIA LIBRERIA SCOTTI;1946;2012;Cartoleria e libreria;8;69;SARPI;9.1712668;45.4804589;(45.4804589, 9.1712668)
2324893;Negozio storico;Storica attività;MI;MILANO;ZARA 119;20159;15146;RAVASI RICCARDO;L'ORAFO RAVASI;1967;2020;Preziosi;9;12;MACIACHINI - MAGGIOLINA;9.1956842;45.4983771;(45.4983771, 9.1956842)
5567566;Locale storico;Storica attività;MI;MILANO;VIA RIPAMONTI 5;20139;15146;PASTICCERIA MASSIMO 1970 S.R.L.;PASTICCERIA MASSIMO;1971;2025;Gelaterie, pasticcerie e torrefazioni;5;27;PTA ROMANA;9.1968529;45.4511433;(45.4511433, 9.1968529)
7505925;Negozio storico;Storica attività;MI;MILANO;CORSO GENOVA 0006;20123;15146;BIFFI BOUTIQUE S.P.A.;BIFFI;1960;2026;Abbigliamento e accessori;1;7;MAGENTA - S. VITTORE;9.17688725;45.45816422;(45.45816422, 9.17688725)
5983248;Negozio storico;Storica attività;MI;MILANO;PIAZZA MELOZZO DA FORLI' 7;20148;15146;OTTICA FORNERIS SNC DI FORNERIS ANGELO E C.;OTTICA FORNERIS;1968;2025;Ottica e fotografia;7;52;BANDE NERE;9.1306168;45.4674487;(45.4674487, 9.1306168)
7343999;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA TARAMELLI 0068;20124;15146;GAGLIARDI TOMMASO;TOMMASO ACCONCIATURE;1983;2026;Cura della persona;2;12;MACIACHINI - MAGGIOLINA;9.19570427;45.49427716;(45.49427716, 9.19570427)
6477369;Bottega artigiana storica;Bottega storica;MI;MILANO;VIALE MURILLO 0023;20149;15146;TURBIA MASSIMO;PELLICCERIA TURBIA;1983;2026;Abbigliamento e accessori;7;57;SAN SIRO;9.14355312;45.47443876;(45.47443876, 9.14355312)
7439;Negozio storico;Storica attività;MI;MILANO;VIA CREMA, 25;20135;15146;PASTICCERIA SOMMARIVA S.A.S. DI SOMMARIVA IVAN E SOMMARIVA GIANLUCA;PASTICCERIA SOMMARIVA;1919;2015;Alimentari e specialità alimentari;5;27;PTA ROMANA;9.2030526;45.4481109;(45.4481109, 9.2030526)
3551779;Negozio storico;Storica attività;MI;MILANO;CORSO DI PORTA ROMANA 0074;20122;15146;LIVIANI ELVIRA;LIVIANI;1978;2022;Preziosi;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.1945049;45.4567399;(45.4567399, 9.1945049)
6961;Negozio storico;Storica attività;MI;MILANO;Via Zebedia, 2;20123;15146;FUSAGLIA DI FUSAGLIA LUCA E ANDREA S.N.C.;FUSAGLIA - DAL 1910 CHIAVI, SERRATURE, CASSEFORTI;1910;2010;Attrezzature;1;1;DUOMO;9.1874854;45.4608081;(45.4608081, 9.1874854)
7497;Locale storico;Storica attività;MI;MILANO;VIA SOLFERINO, 11;20121;15146;RISTORANTE RIGOLO DI SIMONCINI RENATO E C. S.A.S.;RISTORANTE RIGOLO;1958;2015;Ristorazione;1;2;BRERA;9.186904;45.4749101;(45.4749101, 9.186904)
7599;Locale storico;Locale storico;MI;MILANO;VIA MARGHERA, 10;20149;15146;"""LOM.COR. S.R.L.""";PASTICCERIA MORIONDO;1909;2018;Bar e tabaccheria;7;58;DE ANGELI - MONTE ROSA;9.1541869;45.4675663;(45.4675663, 9.1541869)
6307;Negozio storico;Storica attività;MI;MILANO;VIA ALTAGUARDIA, 8;20135;15146;GANCI ARGENTERIE S.R.L.;ARGENTERIE GANCI;1926;9999;Preziosi;5;27;PTA ROMANA;9.1995868;45.4501389;(45.4501389, 9.1995868)
6199;Locale storico;Insegna storica e di tradizione top;MI;MILANO;PIAZZA DUOMO, 21;20121;15146;Caffe' Miani S.r.l.;ZUCCA IN GALLERIA;1867;2010;Bar e tabaccheria;1;1;DUOMO;9.189597;45.4647892;(45.4647892, 9.189597)
8071;Negozio storico;Storica attività;MI;MILANO;VIA ALESSANDRO VOLTA, 7;20121;15146;ERBORISTERIA OFFICINALE MEDIOLANUM DI FIUMANI GABRIELLA;ERBORISTERIA  MEDIOLANUM;1978;2019;Salute e benessere;1;2;BRERA;9.183843;45.4791188;(45.4791188, 9.183843)
6435;Locale storico;Storica attività;MI;MILANO;Via Piero della Francesca, 8;20154;15146;ditta individuale;TORREFAZIONE MOKA HODEIDAH;1946;2010;Bar e tabaccheria;8;69;SARPI;9.1670577;45.4823558;(45.4823558, 9.1670577)
6965;Negozio storico;Storica attività;MI;MILANO;Via Sarpi, 63;20154;15146;Ottica Scaccabarozzi snc;OTTICA SCACCABAROZZI;1927;2010;Ottica e fotografia;8;69;SARPI;9.1707654;45.4809176;(45.4809176, 9.1707654)
7209;Negozio storico;Storica attività;MI;MILANO;Foro Buonaparte, 53;20121;15146;Forobonaparte s.r.l.;BUFFETTI;1852;2012;Cartoleria e libreria;1;1;DUOMO;9.1783235;45.4680242;(45.4680242, 9.1783235)
8427;Negozio storico;Storica attività;MI;MILANO;VIA FIORI CHIARI, 16;20121;15146;PORRO GIOIELLI SNC DI FRANCESCA E MARTA PORRO;LUIGI PORRO ORAFO;1938;2020;Preziosi;1;2;BRERA;9.186537;45.4721869;(45.4721869, 9.186537)
6962;Negozio storico;Storica attività;MI;MILANO;Via Ponte Seveso, 19;20125;15146;Foto / Ottica snc di Valsecchi Giancarlo & C.;OTTICA VALSECCHI;1928;2010;Ottica e fotografia;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.2040566;45.4889695;(45.4889695, 9.2040566)
7834;Negozio storico;Storica attività;MI;MILANO;VIA URBANO III, 4;20123;15146;VALIGERIA VETRA SAS DI MARCHINO ROBERTO & C.;VALIGERIA MARCHINO;1962;2018;Abbigliamento e accessori;1;1;DUOMO;9.1816843;45.4589638;(45.4589638, 9.1816843)
6371128;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA BERNARDINO VERRO 0062;20141;15146;CANTONE GIUSEPPINA;ACCONCIATURE STILISTA PINUCCIA;1975;2025;Cura della persona;5;38;VIGENTINO - Q.RE FATIMA;9.1940981;45.4368683;(45.4368683, 9.1940981)
6332;Negozio storico;Storica attività;MI;MILANO;LARGO SETTIMIO SEVERO, 1;20144;15146;DE MOLFETTA MASSIMO ALBERTO;DE MOLFETTA;1938;2010;Abbigliamento e accessori;7;51;PORTA MAGENTA;9.1624453;45.4661178;(45.4661178, 9.1624453)
4566942;Negozio storico;Storica attività;MI;MILANO;VIA FRANCESCO NAVA 18;20159;108024;ARREDO DESIGN BARZAGHI DI BARZAGHI PAOLO & C. - S.A.S.;ARREDO DESIGN BARZAGHI;1957;2023;Casa e arredamento;9;11;ISOLA;9.1918188;45.494689;(45.494689, 9.1918188)
6420;Negozio storico;Storica attività;MI;MILANO;Via Sansovino, 27;20133;15146;Cuoccio AntichitÃ  sas;CUOCCIO GIUSEPPE RESTAURI ANTICHITA';1954;2010;Casa e arredamento;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2205386;45.4792447;(45.4792447, 9.2205386)
6758;Negozio storico;Storica attività;MI;MILANO;Via P. Sarpi, 62;20154;15146;LORENZI S.A.S. DI LAURA RUSSO;LORENZI DAL 1924;1908;2010;Cura della persona;8;69;SARPI;9.1705675;45.4810317;(45.4810317, 9.1705675)
7244;Locale storico;Locale storico;MI;MILANO;Via San Maurilio, 7;20123;15146;SAN MAURILIO S.R.L.;RONCHI 78;1934;2012;Ristorazione;;;;;;
6976;Negozio storico;Storica attività;MI;MILANO;Via Solari, 3;20144;15146;Sanguinetti di Oscar Sanguinetti & C. sas;SANGUINETTI FRANCOBOLLI;1906;2010;Sport e tempo libero;6;50;PORTA GENOVA;9.1682398;45.4568127;(45.4568127, 9.1682398)
3182156;Negozio storico;Storica attività;MI;MILANO;VIA PONTE VETERO 4;20121;15146;ROSSI & GRASSI S.R.L.;ROSSI & GRASSI SALUMIERI;1971;2021;Alimentari e specialità alimentari;1;2;BRERA;9.185442;45.4691963;(45.4691963, 9.185442)
7226;Negozio storico;Storica attività;MI;MILANO;VIA PONTE SEVESO, 19;20125;15146;CATTANEO MAURIZIO;PASTA FRESCA E GRANAGLIE;1931;2015;Alimentari e specialità alimentari;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.2040566;45.4889695;(45.4889695, 9.2040566)
7353;Negozio storico;Storica attività;MI;MILANO;viale Monza, 61;20125;15146;CARTOLERIA GAMBARDELLA S.R.L.;CARTOLERIA GAMBARDELLA;1951;2014;Cartoleria e libreria;2;20;LORETO - CASORETTO - NOLO;9.2184838;45.4927143;(45.4927143, 9.2184838)
6251;Negozio storico;Negozio storico;MI;MILANO;Via Montenapoleone, 15;20121;15146;Melegari e Costa Montenapoleone S.a.s.;MELEGARI E COSTA MONTENAPOLEONE;1945;2010;Abbigliamento e accessori;1;1;DUOMO;9.1948205;45.4685;(45.4685, 9.1948205)
7501231;Negozio storico;Storica attività;MI;MILANO;VIA LUIGI CAPRANICA 18;20131;15146;BOTTAZZO SAS DI BOTTAZZO FEDERICA FRANCESCA & C.;KAMMI;1980;2026;Abbigliamento e accessori;3;22;CITTA' STUDI;9.23143797;45.48511511;(45.48511511, 9.23143797)
6428;Negozio storico;Storica attività;MI;MILANO;VIA CORRENTI CESARE, 19;20123;15146;SCHIAVIO E BOLZANI S.N.C. DI ROBBA GABRIELE  &  C.;SCHIAVIO E BOLZANI;1920;2010;Attrezzature;1;1;DUOMO;9.1789731;45.4592788;(45.4592788, 9.1789731)
6412254;Negozio storico;Storica attività;MI;MILANO;CORSO SAN GOTTARDO 13;20136;15146;VINO VINO DI GAVIGLIO ANDREA;VINO VINO;1973;2025;Alimentari e specialità alimentari;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1800699;45.4504268;(45.4504268, 9.1800699)
1766794;Negozio storico;Storica attività;MI;MILANO;VIA MICHELINO DA BESOZZO 10;20155;15146;PALADINI ABBIGLIAMENTO SAS DI PALADINI STEFANO & C;PALADINI;1965;2020;Abbigliamento e accessori;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.150329;45.4938779;(45.4938779, 9.150329)
3166121;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;GALLERIA UNIONE 1;20147;15146;IL MAESTRO DEL TEMPO DI BOTTICCHIO ROBERTO;IL MAESTRO DEL TEMPO;1978;2021;Preziosi;1;1;DUOMO;9.1875793;45.4614746;(45.4614746, 9.1875793)
6912;Negozio storico;Storica attività;MI;MILANO;VIA DOLCI, 26;20148;15146;CAVANNA PAOLA di CAVANNA & C. SNC;OROLOGERIA CAVANNA;1956;2010;Preziosi;7;57;SAN SIRO;9.1418476;45.4732232;(45.4732232, 9.1418476)
6419;Negozio storico;Storica attività;MI;MILANO;VIA BAGUTTA, 1;20121;15146;RE OTTAVIO DI COLETTO SERGIO;OTTAVIO RE DI COLETTO;1935;2010;Abbigliamento e accessori;1;1;DUOMO;9.1969187;45.4673339;(45.4673339, 9.1969187)
6338;Negozio storico;Storica attività;MI;MILANO;Via Porpora, 157;20131;15146;ditta individuale;IL GRIFO D'ORO ENOTECA;1937;2010;Alimentari e specialità alimentari;3;20;LORETO - CASORETTO - NOLO;9.231949;45.4862117;(45.4862117, 9.231949)
7038;Negozio storico;Storica attività;MI;MILANO;Piazza Venticinque Aprile , 12;20124;15146;Ottica Artioli s.r.l.;OTTICA ARTIOLI;1953;2010;Ottica e fotografia;9;9;PORTA GARIBALDI - PORTA NUOVA;9.1875606;45.4809791;(45.4809791, 9.1875606)
6217;Locale storico;Locale storico;MI;MILANO;Via Vittorini, 4;20138;15146;Bagutto S.r.l.;ANTICA TRATTORIA BAGUTTO;1284;2010;Ristorazione;4;31;MONLUE' - PONTE LAMBRO;9.2608755;45.4442576;(45.4442576, 9.2608755)
3182072;Negozio storico;Negozio storico;MI;MILANO;VIA TOMMASO SALVINI 0003;20122;15146;A.GIORDANO S.R.L.;PANETTERIA PASTICCERIA GIORDANO;1963;2021;Alimentari e specialità alimentari;;;;;;
6447;Negozio storico;Storica attività;MI;MILANO;VIA SAN CARPOFORO 3;20121;15146;Giuseppe Villa srl;VILLA GIOIELLERIA;1876;2010;Preziosi;1;2;BRERA;9.18453;45.4715;(45.4715, 9.18453)
7235;Locale storico;Storica attività;MI;MILANO;VIA GIUSTI GIUSEPPE, 14;20154;15146;TIAN JUN;TRATTORIA LA VENETA;1938;2011;Ristorazione;1;69;SARPI;9.177117;45.4802262;(45.4802262, 9.177117)
6442;Negozio storico;Storica attività;MI;MILANO;Via Annibale Caretta , 2;20131;15146;Valigeria Canevari di Pierluigi Peviani e C. s.n.c.;VALIGERIA CANEVARI;1930;2010;Abbigliamento e accessori;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21551318;45.48495977;(45.48495977, 9.21551318)
7443;Negozio storico;Storica attività;MI;MILANO;VIA LAZZARO PAPI, 12;20135;15146;SEGANTI ARREDA S.A.S. DI SEGANTI GIANCARLO;SEGANTI ARREDA;1964;2015;Casa e arredamento;4;27;PTA ROMANA;9.2074637;45.4507117;(45.4507117, 9.2074637)
6969;Negozio storico;Storica attività;MI;MILANO;Via Sarpi, 3;20154;15146;ditta individuale;MAGAZZINI VITTORIA;1938;2010;Abbigliamento e accessori;1;69;SARPI;9.180545;45.4817147;(45.4817147, 9.180545)
5375834;Negozio storico;Storica attività;MI;MILANO;VIA CARDUCCI GIOSUE' 11;20123;15146;FINI PATRIZIA;FINI;1914;2024;Abbigliamento e accessori;1;1;DUOMO;9.1760853;45.4662015;(45.4662015, 9.1760853)
7722689;Negozio storico;Storica attività;MI;MILANO;CORSO VERCELLI 29;20144;15146;COLOMBO GIOIELLIERI S.R.L.;COLOMBO;1985;2026;Preziosi;7;51;PORTA MAGENTA;9.16091198;45.46646126;(45.46646126, 9.16091198)
6564017;Negozio storico;Storica attività;MI;MILANO;VIALE DANIELE RANZONI 3;20149;15146;CAVALLARI ENZO;CAVALLARI;1965;2025;Preziosi;7;57;SAN SIRO;9.1455734;45.4675476;(45.4675476, 9.1455734)
6384;Negozio storico;Storica attività;MI;MILANO;Via Spallanzani, 6;20129;15146;MACELLERIA PELLEGRINI S.R.L.;MACELLERIA PELLEGRINI;1949;2010;Alimentari e specialità alimentari;;;;;;
6252;Negozio storico;Negozio storico;MI;MILANO;Via Conservatorio, 17;20122;15146;ditta individuale;MITAROTONDA - STRUMENTI MUSICALI;1888;2010;Sport e tempo libero;1;4;GUASTALLA;9.2021724;45.4670058;(45.4670058, 9.2021724)
4579712;Negozio storico;Storica attività;MI;MILANO;VIALE DELLE FORZE ARMATE 0362;20147;15146;CRIBIORI GIORGIO S.A.S. DI ADALBERTO CRIBIORI & C.;CRIBIORI CUCINE;1967;2023;Casa e arredamento;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.0949856;45.4606809;(45.4606809, 9.0949856)
7225;Negozio storico;Storica attività;MI;MILANO;VIALE GABRIELE D'ANNUNZIO, 9;20123;15146;RIMOLDI PIETRO;RIMOLDI OTTICO IN MILANO;1932;2015;Ottica e fotografia;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1755669;45.454572;(45.454572, 9.1755669)
4575627;Negozio storico;Storica attività;MI;MILANO;VIA PARAVIA PIER ALESSANDRO 26;20148;15146;CARTOGRAFICA ALTOMONTE DI ALESSANDRO ALTOMONTE;CARTOGRAFICA ALTOMONTE;1964;2023;Cartoleria e libreria;7;57;SAN SIRO;9.1307062;45.4709651;(45.4709651, 9.1307062)
8195;Locale storico;Storica attività;MI;MILANO;VIALE MONZA, 10;20127;15146;LA GIARA S.N.C. DI STEFANIA LICARI E STEFANO COMI;OSTERIA LA GIARA SPECIALITA' PUGLIESI;1977;2019;Ristorazione;2;20;LORETO - CASORETTO - NOLO;9.2174842;45.4881213;(45.4881213, 9.2174842)
3195474;Locale storico;Locale storico;MI;MILANO;VIA MERCATO 0014;20121;15146;PALMA CLAUDIO S.R.L.;PIZZERIA SIBILLA;1951;2021;Ristorazione;1;2;BRERA;9.1844302;45.4709245;(45.4709245, 9.1844302)
7789;Locale storico;Storica attività;MI;MILANO;VIA NAPO TORRIANI 1;20124;15146;UN ANGOLO DI SAN GREGORIO DI DAVIDE BERNASCONI;PASTICCERIA SAN GREGORIO;1948;2017;Gelaterie, pasticcerie e torrefazioni;;;;;;
6232;Negozio storico;Storica attività;MI;MILANO;Via Larga, 8;20122;15146;F.lli Brambilla S.n.c.;A. BRAMBILLA - ABBIGLIAMENTO;1926;2010;Abbigliamento e accessori;1;1;DUOMO;9.1930518;45.4622557;(45.4622557, 9.1930518)
7993;Negozio storico;Storica attività;MI;MILANO;VIA DON CARLO GNOCCHI, 3;20148;15146;GHISI ALESSANDRO;LA MACELLERIA;1967;2019;Alimentari e specialità alimentari;7;60;STADIO - IPPODROMI;9.1236569;45.4748723;(45.4748723, 9.1236569)
2321986;Negozio storico;Storica attività;MI;MILANO;LUIGI MAJNO 0010;20129;15146;EURONUMMUS S.P.A.;EURONUMMUS;1963;2020;Preziosi;1;4;GUASTALLA;9.2060294;45.4694941;(45.4694941, 9.2060294)
3591456;Negozio storico;Storica attività;MI;MILANO;VIA SALOMONE ORESTE 65;20138;15146;FRATELLI INGEGNOLI S.P.A.;FRATELLI INGEGNOLI MILANO;1817;2022;Casa e arredamento;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;9.2416463;45.4506459;(45.4506459, 9.2416463)
6424;Negozio storico;Storica attività;MI;MILANO;Piazza Duomo, 21;20121;15146;Ruggeri Abbigliamento S.a.s. di A. Ruggeri & C.;RUGGERI - ABBIGLIAMENTO;1936;2010;Abbigliamento e accessori;1;1;DUOMO;9.189597;45.4647892;(45.4647892, 9.189597)
6396;Locale storico;Storica attività;MI;MILANO;PIAZZA MISSORI, 3;20123;15146;Mic.Edo srl;BAR MISSORI;1949;2010;Bar e tabaccheria;1;1;DUOMO;9.18866;45.46091;(45.46091, 9.18866)
7365;Negozio storico;Storica attività;MI;MILANO;VIA ROMBON, 33;20134;15146;BRUNETTI FRATELLI DI BRUNETTI PAOLO E C. - S.A.S.;GIOIELLERIA BRUNETTI;1925;2014;Preziosi;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;9.241198;45.4864372;(45.4864372, 9.241198)
6370073;Negozio storico;Negozio storico;MI;MILANO;CORSO GIUSEPPE GARIBALDI 18;20121;15146;FRUTTETO GARIBALDI S.N.C. DI DI PIERRO SANDRA & MARIA;FRUTTETO GARIBALDI;1950;2025;Alimentari e specialità alimentari;1;2;BRERA;9.1838504;45.4730261;(45.4730261, 9.1838504)
7362;Negozio storico;Storica attività;MI;MILANO;VIA FRANCESCO CHERUBINI, 3;20145;15146;BUZZO GIOIELLI DI BUZZO CINZIA MARIA;BUZZO GIOIELLI;1961;2014;Preziosi;7;68;PAGANO;9.1591583;45.4670803;(45.4670803, 9.1591583)
7144;Negozio storico;Storica attività;MI;MILANO;VIA BORGOSPESSO RECAPITO POSTALE VIA ROSSARI 5, 22;20121;15146;SCHREIBER GIOIELLI DI SCHREIBER FRANCO E C. SAS;SCHREIBER GIOIELLI;1947;2011;Preziosi;1;1;DUOMO;9.18178;45.46796;(45.46796, 9.18178)
2298859;Locale storico;Storica attività;MI;MILANO;MURATORI LODOVICO 11;20135;15146;BONATTI WALTER;BARBISA;1973;2020;Bar e tabaccheria;4;27;PTA ROMANA;9.2051256;45.4520542;(45.4520542, 9.2051256)
7315;Negozio storico;Storica attività;MI;MILANO;viale Caldara Emilio, 20;20122;15146;FOTOMATERIALE S.A.S. DI SOLAROLO GIOVANNI & C.;FOTOMATERIALE;1960;2013;Ottica e fotografia;1;4;GUASTALLA;9.2033857;45.4544781;(45.4544781, 9.2033857)
6363819;Negozio storico;Storica attività;MI;MILANO;VIA ALCUINO 16;20149;15146;TARZIA GIANPIETRO;MACELLERIA DAL 1958;1958;2025;Alimentari e specialità alimentari;8;67;PORTELLO;9.1563176;45.4831233;(45.4831233, 9.1563176)
7580;Negozio storico;Storica attività;MI;MILANO;VIA PROCACCINI GIULIO CESARE, 63;20154;15146;LA MUSICALE DI BISIGHINI LIVIA;LA MUSICALE DEL M° G. GUERRINI;1964;2017;Sport e tempo libero;8;69;SARPI;9.1672423;45.4812755;(45.4812755, 9.1672423)
6438;Locale storico;Storica attività;MI;MILANO;Via Padova, 344;20132;15146;Novelli Giuseppe e Carla snc;TRATTORIA NOVELLI;1927;2010;Ristorazione;2;19;PADOVA - TURRO - CRESCENZAGO;9.254397;45.5111259;(45.5111259, 9.254397)
7591;Negozio storico;Storica attività;MI;MILANO;VIA CARDINALE GIOVANNI CAGLIERO, 7;20125;15146;BROVELLI GIULIANA ANTONIA;BOUTIQUE NELLA;1961;2018;Abbigliamento e accessori;2;12;MACIACHINI - MAGGIOLINA;9.205166;45.4946656;(45.4946656, 9.205166)
2944587;Negozio storico;Storica attività;MI;MILANO;VIA VITRUVIO 0008;20124;15146;M. ROSSI SAS DI MARIO ROSSI E C.;MARIO ROSSI TIMBRI E TARGHE;1961;2021;Miscellanea;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2097326;45.4808693;(45.4808693, 9.2097326)
3142474;Locale storico;Storica attività;MI;MILANO;PIAZZALE DATEO 5;20129;15146;WINE BAR GIGLIO DI DI FILIPPO GIACOMO, ANDREA & C. S.N.C.;BAR GIGLIO;1967;2021;Bar e tabaccheria;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2164823;45.4685973;(45.4685973, 9.2164823)
7725;Negozio storico;Negozio storico;MI;MILANO;VIA FIORI OSCURI, 13;20121;15146;ANTICA FARMACIA DI BRERA SAS DEL DR. STEFANO DANESI E C.;ANTICA FARMACIA DI BRERA;1812;2018;Salute e benessere;1;2;BRERA;9.1892168;45.4726105;(45.4726105, 9.1892168)
7134464;Locale storico;Locale storico;MI;MILANO;VIA VINCENZO MONTI 34;20123;15146;VINCENTE SRL;CECCO;1985;2026;Ristorazione;1;7;MAGENTA - S. VITTORE;9.17158379;45.46906553;(45.46906553, 9.17158379)
6774;Negozio storico;Storica attività;MI;MILANO;PIAZZA DUOMO, 21;20121;15146;Grimoldi srl;OROLOGERIA IN MILANO GRIMOLDI;1889;2010;Preziosi;1;1;DUOMO;9.189597;45.4647892;(45.4647892, 9.189597)
6398;Negozio storico;Storica attività;MI;MILANO;Via Dogana, 3;20123;15146;OROLOGERIA LUIGI VERGA S.R.L.;OROLOGERIA LUIGI VERGA;1947;2010;Preziosi;1;1;DUOMO;9.1888059;45.4632275;(45.4632275, 9.1888059)
6328;Negozio storico;Storica attività;MI;MILANO;PIAZZA MISSORI, 3;20123;15146;ditta individuale;CITTÀ DI LONDRA;1949;2010;Abbigliamento e accessori;1;1;DUOMO;9.18866;45.46091;(45.46091, 9.18866)
